salary_id,employer_name,location_state,location_country,location_latitude,location_longitude,job_title,job_title_category,job_title_rank,total_experience_years,employer_experience_years,annual_base_pay,signing_bonus,annual_bonus,stock_value_bonus,comments,submitted_at,total_experience_years_d
2091,safeguard properties,OH,US,41.47,-81.67,linux engineer,Engineering,,10.0,1.0,87000.0,,,,,3/21/2016 18:08,other
2096,tripadvisor,,SG,1.37,103.8,senior data scientist,Data,Senior,3.0,1.0,85000.0,0.0,15.0,33000,,3/21/2016 18:10,other
2100,the new york times,,,,,senior software developer,Software,Senior,5.0,3.0,88000.0,,4000.0,None,No christmas party either,3/21/2016 18:12,other
2101,fei systems,MD,US,38.74,-76.85,developer,Software,,7.0,3.0,120000.0,0.0,3000.0,0,,3/21/2016 18:12,other
2102,a networking startup,,,,,software engineer,Software,,3.5,2.5,116000.0,0.0,0.0,1000-3000,,3/21/2016 18:12,other
2105,inmobi,,,,,tech lead,Software,,8.0,4.0,3500000.0,0.0,500000.0,,,3/21/2016 18:13,other
2108,mindera,,PT,39.5,-8.0,software engineer,Software,,4.0,1.0,23000.0,,7000.0,,,3/21/2016 18:14,other
2109,amazon,,,,,software development engineer i,Software,1,0.75,0.75,95000.0,27000.0,20000.0,15000,,3/21/2016 18:15,other
2110,businessolver,IA,US,41.57,-93.61,sr. developer,Software,Senior,20.0,2.0,115000.0,0.0,5000.0,0,No annual compensation adjustments,3/21/2016 18:16,overDecade
2116,national instruments,TX,US,30.26,-97.74,software engineer,Software,,3.0,3.0,70000.0,0.0,0.0,0,,3/21/2016 18:18,other
2122,queensland government,,AU,-27.0,133.0,senior technical consultant,Other,Senior,9.0,5.0,84500.0,,,,,3/21/2016 18:20,other
2123,indiegogo,CA,US,37.77,-122.41,software engineer,Software,,2.0,2.0,120000.0,5000.0,,,,3/21/2016 18:21,other
2124,telecommunications software supplier,,,,,"senior manager, delivery",Management,Senior,15.0,10.0,145000.0,0.0,20.0,0,,3/21/2016 18:21,overDecade
2125,pra health science,KS,US,38.88,-94.81,mgr of it 1,Other,1,5.0,1.0,115000.0,0.0,11500.0,0,,3/21/2016 18:21,other
2126,bank,,,,,software engineer,Software,,5.0,0.5,85000.0,0.0,3000.0,0,,3/21/2016 18:22,other
2134,symantec,,,,,sr devops,Operations,Senior,18.0,5.0,162000.0,,13000.0,4900,,3/21/2016 18:26,overDecade
2135,mozilla,,CA,60.0,-95.0,staff software engineer,Software,,10.0,5.0,125000.0,10000.0,55000.0,,currency in CAD,3/21/2016 18:26,other
2136,asdfasdf,,,,,checkitman,Other,,5.0,4.0,10000.0,,,,checkit,3/21/2016 18:26,other
2138,nyt,,,,,software engineer,Software,,1.0,1.0,100250.0,0.0,5000.0,0,,3/21/2016 18:27,other
2139,blackrock,NY,US,38.0,-97.0,vice president,Management,,7.0,7.0,125000.0,,36000.0,,,3/21/2016 18:27,other
2140,pre-series-b transportation startup,,,,,data engineer,Data,,3.0,0.5,82500.0,1000.0,15000.0,0,28-years old; self-taught python programmer,3/21/2016 18:27,other
2142,uber,CA,US,37.77,-122.41,software engineer i,Software,1,6.0,2.0,130000.0,0.0,50000.0,435000,,3/21/2016 18:28,other
2144,google,PA,US,40.35,-79.9,software engineer ii,Software,2,2.0,1.0,97000.0,10000.0,15000.0,46000,,3/21/2016 18:29,other
2146,riot games,CA,US,33.99,-118.39,software engineer,Software,,4.0,2.0,85000.0,0.0,0.0,60000,,3/21/2016 18:31,other
2147,freelancer,,,,,"software developer (python, javascript)",Software,,,,107000.0,,,,,3/21/2016 18:31,other
2148,a salesforce consulting firm,NY,US,38.0,-97.0,technical architect,Other,,2.5,2.5,115000.0,0.0,11500.0,0,,3/21/2016 18:32,other
2154,google,,,,,classified,Other,,10.0,7.0,600000.0,0.0,100000.0,Classified,,3/21/2016 18:36,other
2157,charity,,AU,-27.0,133.0,development manager,Management,,17.0,3.0,98000.0,0.0,0.0,0,,3/21/2016 18:37,overDecade
2158,~30 person saas business,,,,,architect,Other,,18.0,0.0,125895.0,0.0,0.0,0,Base pay excludes superannuation.,3/21/2016 18:38,overDecade
2159,facebook,CA,US,37.45,-122.17,software engineer,Software,,6.0,6.0,205000.0,5000.0,50000.0,160000,,3/21/2016 18:38,other
2160,atlassian,,,,,senior developer,Software,Senior,11.0,1.0,106000.0,106000.0,10.0,,,3/21/2016 18:38,overDecade
2162,intercontinental exchange,GA,US,33.64,-84.39,senior software developer,Software,Senior,12.0,,120000.0,30000.0,24000.0,"$24,000 ",,3/21/2016 18:39,overDecade
2165,bloomberg lp,NE,US,38.0,-97.0,senior software engineer,Software,Senior,10.0,2.0,170.0,0.0,30.0,0,,3/21/2016 18:41,other
2167,23andme,UT,US,40.75,-111.9,senior bioinformatician,Other,Senior,5.0,1.0,125000.0,5000.0,12500.0,,,3/21/2016 18:44,other
2173,starbucks,,,,,senior systems engineer,Engineering,Senior,12.0,2.0,112000.0,0.0,13000.0,2000,,3/21/2016 18:46,overDecade
2174,starbucks,,,,,senior systems engineer,Engineering,Senior,12.0,2.0,112000.0,0.0,13000.0,2000,,3/21/2016 18:46,overDecade
2177,local startup,MI,US,42.27,-83.73,project manager,Management,,3.0,1.0,90000.0,0.0,10000.0,0,,3/21/2016 18:48,other
2178,twitter,,,,,senior software engineer,Software,Senior,8.0,3.0,160000.0,,,20k RSUs over 4 years,,3/21/2016 18:49,other
2181,facebook,,,,,software engineer,Software,,1.0,1.0,105000.0,50000.0,10000.0,25000,,3/21/2016 18:50,other
2184,simple,NY,US,38.0,-97.0,security engineer,Engineering,,5.0,1.0,130000.0,0.0,50.0,0,,3/21/2016 18:53,other
2186,google,,,,,software engineer iii (level 4),Software,,3.0,2.0,139000.0,5000.0,30000.0,58000,,3/21/2016 18:53,other
2188,startup-ish,CA,US,37.38,-121.89,member of technical staff,Other,,2.0,2.0,135000.0,15000.0,,,,3/21/2016 18:54,other
2189,unicorn,NY,US,38.0,-97.0,staff engineer,Engineering,,10.0,4.0,210000.0,0.0,0.0,~.1% over 4 years,,3/21/2016 18:54,other
2190,consulting startup ~20p,CA,US,37.77,-122.41,software engineer,Software,,5.0,0.5,90000.0,3000.0,0.0,0.075,,3/21/2016 18:54,other
2191,honestbee,,SG,1.37,103.8,senior software engineer,Software,Senior,5.5,1.0,66000.0,0.0,0.0,0,,3/21/2016 18:55,other
2192,tc,,,,,software engineer,Software,,6.0,6.0,28000.0,0.0,28000.0,0,,3/21/2016 18:55,other
2194,apple,CA,US,38.0,-97.0,ceo,Management,,30.0,18.0,10280000.0,,,50000000,,3/21/2016 18:57,overDecade
2195,google,MA,US,38.0,-97.0,software engineer iii,Software,3,7.0,4.0,130000.0,0.0,30000.0,70000,,3/21/2016 18:58,other
2199,ibm,KS,US,38.0,-97.0,software engineer,Software,,3.0,3.0,84000.0,0.0,0.0,0,,3/21/2016 18:59,other
2201,microsoft,,,,,sde i,Software,1,1.0,1.0,105000.0,20000.0,10.0,15000,,3/21/2016 18:59,other
2203,id.me,VA,US,38.86,-77.05,software engineer,Software,,2.0,1.0,70000.0,0.0,0.0,2k shares 4 year vest,I have a BS in EE but did a coding bootcamp in summer of 2014.,3/21/2016 19:00,other
2204,statuspage.io,CO,US,39.82,-105.1,developer,Software,,5.0,1.0,205000.0,15000.0,,15%,,3/21/2016 19:01,other
2205,conae,,AR,-34.0,-64.0,saocom ground segment & operations manager,Management,,11.0,3.0,32900.0,0.0,0.0,0,Converted from AR$ to USD using an exchange rate of 15 AR$/USD,3/21/2016 19:01,overDecade
2206,bc hydro,BC,CA,60.0,-95.0,engineer-in-training,Engineering,,3.0,1.5,45.96,0.0,0.0,0,Not involved with software dev or traditional HN 'tech'.,3/21/2016 19:01,other
2207,google,,,,,sre swe,Software,Senior,7.0,3.0,131.0,20000.0,20000.0,100000,,3/21/2016 19:03,other
2211,autodesk,,CN,35.0,105.0,senior software engineer,Software,Senior,2.0,1.0,34000.0,0.0,3000.0,0,,3/21/2016 19:06,other
2213,filament,WI,US,43.1,-89.5,game engineer,Engineering,,1.0,1.0,45000.0,0.0,0.0,0,,3/21/2016 19:08,other
2215,microsoft,WA,US,47.68,-122.12,software developer i,Software,1,0.0,1.0,105000.0,0.0,20.0,"$50,000 vested over 3 years","New grad at top 10 school on Forbes, also received $5k relocation ",3/21/2016 19:09,other
2218,sanfrancisco unicorn,,,,,principal engineer,Engineering,,13.0,4.0,185000.0,0.0,0.0,125000,,3/21/2016 19:10,overDecade
2221,iag,,,,,developer,Software,,10.0,3.0,97000.0,0.0,5000.0,0,,3/21/2016 19:11,other
2222,small fintech startup,WA,US,47.61,-122.33,technical lead,Software,,12.0,2.0,144000.0,0.0,0.0,0,"First employee, awarded 2.5% of company in initial stock options, got another 1% after 2 years",3/21/2016 19:11,overDecade
2223,news & media,WA,US,38.0,-97.0,sr developer,Software,Senior,10.0,1.0,125000.0,2000.0,,,,3/21/2016 19:11,other
2224,amazon,,,,,sde i,Software,1,1.0,1.0,80000.0,15000.0,,15000,"Relocation 13k, second year bonus 10k ",3/21/2016 19:12,other
2226,fundingcircle,CA,US,37.77,-122.41,software engineer,Software,,1.0,0.5,105000.0,0.0,,8000 Shares,,3/21/2016 19:12,other
2227,paychex,,,,,data analyst,Data,,5.0,4.0,38000.0,0.0,1300.0,0,,3/21/2016 19:12,other
2228,pre-series a hardware startup,,,,,hardware engineer,Engineering,,6.0,0.0,85000.0,0.0,0.0,20000,,3/21/2016 19:14,other
2232,montreal startup (10 employees 5+ years),,CA,60.0,-95.0,vp architecture,Management,,10.0,5.0,75000.0,0.0,0.0,10000,,3/21/2016 19:17,other
2234,mitre,WA,US,38.0,-97.0,systems engineer 4,Engineering,4,8.0,2.0,123000.0,,,,,3/21/2016 19:19,other
2235,microsoft,,,,,software development engineer,Software,,0.0,0.0,106000.0,20000.0,15000.0,40000,New Grad Hire,3/21/2016 19:19,other
2237,oracle,,,,,project lead,Other,,9.0,5.0,1400000.0,0.0,0.0,68000,,3/21/2016 19:19,other
2238,google,,,,,software engineer 2,Software,2,1.0,1.0,108000.0,25000.0,5000.0,50000,,3/21/2016 19:20,other
2242,epic systems,WI,US,43.1,-89.5,software developer,Software,,0.0,2.3,114.0,10000.0,10000.0,,,3/21/2016 19:21,other
2243,knewton,NY,US,40.71,-73.99,software engineering manager,Management,,9.0,3.0,160000.0,0.0,0.0,"$45,000/yr @ Series E Valuation",,3/21/2016 19:22,other
2244,a small web application shop,,NZ,-41.0,174.0,full stack developer,Web,,5.0,1.0,80000.0,0.0,0.0,0,"Really transparent, flat pay structure. I have the same salary as the owner. 
Unlimited flexibility, great work/life balance, lots of autonomy; Half the team including myself is remote.",3/21/2016 19:23,other
2245,yahoo,,,,,senior sde,Software,Senior,5.0,1.0,168000.0,0.0,15000.0,30000,,3/21/2016 19:23,other
2246,six flags entertainment,TX,US,32.69,-97.01,web designer,Web,,6.0,1.0,50000.0,,,0,,3/21/2016 19:24,other
2247,factset,CT,US,41.09,-73.42,software engineer,Software,,0.0,1.0,90000.0,5000.0,0.0,10000,,3/21/2016 19:25,other
2248,zenefits,,,,,software engineer,Software,,5.0,1.0,130000.0,,,,,3/21/2016 19:26,other
2252,uber,,,,,senior software engineer,Software,Senior,7.0,0.5,175000.0,0.0,,"$300,000 ",,3/21/2016 19:28,other
2253,enbridge,,CA,60.0,-95.0,contract software developer,Software,,16.0,1.0,69.0,0.0,0.0,0,,3/21/2016 19:28,overDecade
2255,intraix,,SG,1.37,103.8,software architect,Software,,1.0,1.0,3700.0,0.0,0.0,0,nil,3/21/2016 19:29,other
2256,dell,,,,,software dev principal engineer,Software,,11.0,11.0,118000.0,,15000.0,3000,,3/21/2016 19:29,overDecade
2259,shopify,,CA,60.0,-95.0,software developer,Software,,0.0,0.0,75000.0,0.0,0.0,"25,000",New Grad,3/21/2016 19:31,other
2261,ibm,NY,US,38.0,-97.0,senior consultant,Other,Senior,3.0,3.0,92000.0,7000.0,500.0,0,"Don't work for IBM. Terrible place to work, awful culture. They're actively trying to turn it around, but it's not worth waiting for that to happen. Look elsewhere.",3/21/2016 19:31,other
2262,tv broadcast station,IL,US,41.85,-87.65,web developer,Web,,6.0,1.5,81000.0,,,,mostly php/jquery,3/21/2016 19:32,other
2267,iscs,,,,,implementation engineer,Engineering,,0.0,0.1,70000.0,0.0,0.0,0,,3/21/2016 19:33,other
2268,ibm,OH,US,38.0,-97.0,advisory engineer,Engineering,,15.0,1.0,120000.0,5000.0,1200.0,,,3/21/2016 19:33,overDecade
2269,b2w digital,,,,,devops,Operations,,13.0,1.0,30000.0,0.0,0.0,0,,3/21/2016 19:34,overDecade
2270,lancaster general hospital,PA,US,40.01,-76.16,it helpdesk,Other,,2.0,1.0,31000.0,0.0,0.0,0,,3/21/2016 19:34,other
2271,digital blend,WA,US,47.61,-122.33,senior developer,Software,Senior,10.0,5.0,50000.0,0.0,2000.0,0,,3/21/2016 19:35,other
2273,contractor,,,,,frontend web developer,Web,,7.0,3.0,85000.0,0.0,500.0,0,Converted to CAD using the long-term USD/CAD average over the duration of my contract so far,3/21/2016 19:35,other
2274,federal government,WA,US,38.0,-97.0,computer scientist,Software,,6.0,5.0,83000.0,0.0,0.0,0,,3/21/2016 19:35,other
2275,google,,,,,chief research engineer,Engineering,,13.0,4.0,267000.0,242000.0,48000.0,"182,000",,3/21/2016 19:36,overDecade
2276,qerja,,,,,r&d intern,Other,Intern,0.0,0.3,156000000.0,0.0,0.0,0,,3/21/2016 19:36,other
2277,guidewire software,CA,US,37.55,-122.26,devops engineer,Engineering,,10.0,0.0,160000.0,5000.0,10.0,15000,Less than a year at position,3/21/2016 19:37,other
2278,epri,TN,US,38.0,-97.0,senior project manager,Management,Senior,12.0,10.0,115000.0,0.0,19000.0,0,,3/21/2016 19:37,overDecade
2280,ecommerce,OR,US,38.0,-97.0,software engineer,Software,,12.0,3.5,150000.0,0.0,0.0,0,,3/21/2016 19:39,overDecade
2281,new york times,NY,US,40.71,-73.99,web developer,Web,,16.0,1.0,10600.0,5000.0,15900.0,,,3/21/2016 19:39,overDecade
2283,integra,WA,US,48.46,-122.6,support engineer,Engineering,,6.0,3.0,45000.0,0.0,500.0,0,,3/21/2016 19:42,other
2285,johns hopkins  applied physics laboratory,MD,US,39.09,-76.85,software developer,Software,,1.6,1.5,74500.0,0.0,0.0,0,,3/21/2016 19:42,other
2291,braintree,,,,,senior software engineer,Software,Senior,7.0,3.5,145000.0,5000.0,15000.0,20000,Other Chicago Salaries are low; lots of jobs here paying more than they would lead you to believe.,3/21/2016 19:45,other
2293,self,,,,,musician,Other,,8.0,2.0,0.0,0.0,0.0,0,,3/21/2016 19:46,other
2296,seven west media,,AU,-27.0,133.0,data analyst,Data,,1.0,1.0,62000.0,0.0,6000.0,0,,3/21/2016 19:48,other
2297,of california riverside,,,,,graduate student,Other,,,2.5,17000.0,0.0,0.0,0,"yup, poor grad student.",3/21/2016 19:48,other
2299,target,,,,,junior dev,Other,Junior,0.0,0.0,75000.0,1000.0,3000.0,0,,3/21/2016 19:49,other
2300,captricity,CA,US,37.72,-122.2,full stack developer,Web,,4.0,3.0,120000.0,0.0,0.0,0,,3/21/2016 19:49,other
2301,adroll,,,,,data scientist,Data,,3.0,1.5,150000.0,30000.0,30000.0,15000,,3/21/2016 19:49,other
2302,twitter,,,,,staff reliability engineer,Engineering,,8.0,4.0,153000.0,10000.0,,20000,,3/21/2016 19:49,other
2303,unitedhealth group,MI,US,38.0,-97.0,junior java developer,Software,Junior,1.0,1.0,58000.0,0.0,0.0,0,,3/21/2016 19:49,other
2304,tinder,,,,,data scientist,Data,,1.5,1.0,112500.0,5000.0,,,,3/21/2016 19:50,other
2305,b2b company,,,,,software engineer,Software,,11.0,0.75,130000.0,15000.0,0.0,0,,3/21/2016 19:50,overDecade
2306,harman connected services,,,,,will reveal my identity,Other,,8.0,1.0,1200000.0,0.0,0.0,0,none,3/21/2016 19:50,other
2307,new relic,OR,US,45.44,-122.52,senior software engineer,Software,Senior,10.0,2.0,120000.0,0.0,20000.0,,,3/21/2016 19:51,other
2308,oracle,,AU,-27.0,133.0,senior system administrator,Management,Senior,7.0,1.0,72485.0,0.0,0.0,0,,3/21/2016 19:52,other
2310,csra,VA,US,38.86,-77.05,business analyst intern,Data,Intern,2.0,1.0,44000.0,0.0,0.0,0,Paid hourly but salary is based off of 2000hrs/yr,3/21/2016 19:53,other
2311,csra,VA,US,38.86,-77.05,business analyst intern,Data,Intern,2.0,1.0,44000.0,0.0,0.0,0,Paid hourly but salary is based off of 2000hrs/yr,3/21/2016 19:53,other
2314,google,,,,,senior software engineer,Software,Senior,8.0,2.5,156800.0,3000.0,48000.0,40000,bc7722fb17b0f827fcfcf27c9a49bdec39afed68,3/21/2016 19:55,other
2318,crosschx,OH,US,39.98,-82.98,software engineer,Software,,4.0,1.0,75000.0,0.0,0.0,0,,3/21/2016 19:57,other
2319,turnpost,,,,,digital media developer,Software,,15.0,4.0,58000.0,0.0,1000.0,0,,3/21/2016 19:57,overDecade
2323,yelp,,,,,swe,Software,,2.0,2.0,130000.0,10000.0,0.0,12500,,3/21/2016 20:00,other
2324,everlane,,,,,software engineer,Software,,3.0,1.0,105000.0,0.0,0.0,0,,3/21/2016 20:01,other
2327,orchard platform,,,,,software engineer,Software,,15.0,1.0,150000.0,0.0,0.0,10000,,3/21/2016 20:01,overDecade
2329,microsoft,,,,,software development engineer ii,Software,2,9.0,4.0,171000.0,0.0,25000.0,35000,,3/21/2016 20:02,other
2330,ardx,,,,,developer,Software,,3.0,3.0,48500.0,0.0,1500.0,0,I'm underpaid.,3/21/2016 20:03,other
2331,faithlife,WA,US,48.73,-122.48,software engineer,Software,,2.0,2.0,75000.0,0.0,0.0,0,,3/21/2016 20:03,other
2333,salesforce,,,,,senior member of technical staff,Other,Senior,3.0,3.0,125000.0,20000.0,18750.0,20000,,3/21/2016 20:04,other
2337,cisco,CA,US,33.99,-118.39,it engineer,Engineering,,15.0,2.0,125000.0,0.0,15000.0,0,,3/21/2016 20:05,overDecade
2338,zillow group,,,,,sr. developer,Software,Senior,10.0,,165000.0,20000.0,,,,3/21/2016 20:07,other
2340,demandbase,,,,,software engineer,Software,,2.5,1.0,117000.0,5000.0,8000.0,4000,,3/21/2016 20:10,other
2341,conf,,,,,business development,Software,,0.0,1.0,50000.0,0.0,0.0,1%,,3/21/2016 20:11,other
2342,oregon state,OR,US,44.63,-123.27,linux systems administrator,Management,,8.0,4.0,72000.0,5000.0,0.0,0,,3/21/2016 20:11,other
2343,microsoft,,,,,software engineer ii,Software,2,5.0,2.0,119000.0,5000.0,9000.0,4000,,3/21/2016 20:13,other
2344,electronic arts,,,,,technical director,Management,,15.0,11.0,210000.0,,70000.0,,Stock grants not annual @EA,3/21/2016 20:13,overDecade
2345,qualcomm10,CO,US,40.02,-105.25,staff engineer,Engineering,,10.0,5.0,120000.0,8000.0,5000.0,30000,,3/21/2016 20:13,other
2346,microsoft,,IN,20.0,77.0,software engineer,Software,,1.5,0.8,22310.0,2230.0,4460.0,3000,"In india we get paid very little anyway in comparison to other countries, cheap labor or what not",3/21/2016 20:14,other
2347,cerner,KS,US,39.1,-94.62,system engineer,Engineering,,2.0,2.0,61000.0,0.0,3.0,1%,,3/21/2016 20:15,other
2348,apple,CA,US,37.3,-122.09,software engineer,Software,,0.0,0.0,112000.0,34000.0,,25000,,3/21/2016 20:16,other
2351,amazon development center,,IN,20.0,77.0,software development engineer,Software,,1.0,1.0,1200000.0,500000.0,0.0,â_1000000,Signing bonus is â_300000 for first year and â_200000 for the second year,3/21/2016 20:18,other
2352,plangrid,,,,,software engineer,Software,,2.0,1.0,120000.0,0.0,0.0,"5,000",,3/21/2016 20:18,other
2353,microsoft,WA,US,47.68,-122.12,program manager 2,Management,2,3.0,3.0,120000.0,10000.0,16000.0,10000,,3/21/2016 20:18,other
2354,visa,,,,,sr software engineer,Software,Senior,3.0,1.0,120000.0,20000.0,30000.0,15000,,3/21/2016 20:18,other
2358,deloitte,WA,US,38.0,-97.0,federal analytics consultant,Other,,0.0,0.0,70000.0,10000.0,5000.0,,,3/21/2016 20:21,other
2360,,,,,,senior sw engineer,Engineering,Senior,18.0,0.5,140000.0,,,,"no overtime, ever. 4w annual vacation",3/21/2016 20:23,overDecade
2361,self,CA,US,38.0,-97.0,consultant,Other,,20.0,7.0,80000.0,,,,,3/21/2016 20:23,overDecade
2362,vndirect,,VN,16.17,107.83,software engineer,Software,,4.0,1.0,6400.0,,,,I'm a contractor.,3/21/2016 20:23,other
2363,direxion,NY,US,38.0,-97.0,trader,Other,,2.0,2.0,65000.0,0.0,25000.0,0,,3/21/2016 20:25,other
2365,accenture,IL,US,40.47,-88.97,senior business analyst,Data,Senior,6.0,6.0,70000.0,,2000.0,,,3/21/2016 20:25,other
2367,startup,NY,US,38.0,-97.0,"founder, cto",Management,,5.0,1.0,40000.0,,,,,3/21/2016 20:26,other
2372,google,,,,,software engineeer iii,Software,3,4.0,1.0,135000.0,0.0,20000.0,68000,,3/21/2016 20:27,other
2374,ibm jti,,,,,application developer,Software,,0.0,1.0,7500000.0,0.0,0.0,0,hehe,3/21/2016 20:27,other
2375,credit processing industry,MI,US,42.38,-83.1,systems engineer,Engineering,,14.0,1.0,120000.0,,,,,3/21/2016 20:27,overDecade
2378,mid-size startup,,,,,software engineer,Software,,0.5,1.5,100000.0,0.0,10.0,approx. $25k,This company has a likely chance of being acquired at a set price so stock value is a bit more tangible than many startups,3/21/2016 20:29,other
2379,perforce,,,,,software developer,Software,,25.0,4.0,135000.0,0.0,10000.0,,,3/21/2016 20:31,overDecade
2380,google,,,,,swe,Software,,3.0,2.0,130000.0,500000.0,45000.0,70000,,3/21/2016 20:32,other
2381,google,,,,,software engineer,Software,,2.5,1.0,123000.0,0.0,25000.0,40000,,3/21/2016 20:32,other
2382,intel,OR,US,45.52,-122.85,software engineer,Software,,4.0,4.0,103000.0,0.0,10000.0,3500,,3/21/2016 20:32,other
2385,pariveda solutions,,,,,consultant 2,Other,2,5.0,2.0,77000.0,0.0,0.0,0,,3/21/2016 20:35,other
2387,flow international,,,,,mechanical engineer,Engineering,,4.0,3.0,69000.0,0.0,0.0,0,,3/21/2016 20:36,other
2395,optum,MN,US,38.0,-97.0,software developer,Software,,12.0,,101000.0,0.0,8500.0,2000,,3/21/2016 20:40,overDecade
2397,oracle,IL,US,41.85,-87.65,senior sales consultant,Other,Senior,10.0,5.0,106000.0,0.0,50000.0,0,3/5 of calculated bonus is in Overtime pay,3/21/2016 20:41,other
2398,kapow,IL,US,41.85,-87.65,software engineer,Software,,4.0,1.5,100000.0,0.0,2500.0,0,,3/21/2016 20:41,other
2400,ecommerce company,,,,,software engineer ii,Software,2,2.0,1.0,120500.0,10000.0,12000.0,10000,negotiated up,3/21/2016 20:43,other
2405,mid-sized startup,CA,US,38.0,-97.0,software engineer,Software,,0.0,0.0,109200.0,10000.0,0.0,Value is currently difficult to estimate,,3/21/2016 20:47,other
2406,bae systems,MA,US,42.35,-71.06,"burlington, ma",Other,,10.0,1.0,90.0,,,,,3/21/2016 20:48,other
2413,amazon,,,,,sde2,Software,2,8.0,8.0,5000000.0,,,,,3/21/2016 20:54,other
2418,samsung,,,,,software engineer staff 1,Software,1,10.0,4.0,140000.0,,28000.0,,,3/21/2016 20:59,other
2421,google,,,,,software engineer ii,Software,2,1.0,1.0,114500.0,15000.0,15000.0,45000,,3/21/2016 21:03,other
2423,zappos,,,,,product analyst,Data,,3.0,1.0,70000.0,,,,,3/21/2016 21:03,other
2430,microsoft,WA,US,47.68,-122.12,software engineer,Software,,1.0,1.0,112500.0,15000.0,,15000,,3/21/2016 21:07,other
